Id,Label,links,total_link_strength,citations,degree.centr,closness.centr,betweeness.norm.centr,clustering,triangles,eigen.centr,component.number
2313,"bjornstad o. n., 2008, the ncf package spat",90,90,1,90,0.438434,0,1,4005,0.018443,0
2314,"bjornstad o.n., 2020, ncf spatial covarian",133,133,1,133,0.425344,0,1,8778,0.018375,0
2315,"bjornstad on, 1999, trends ecol evol, v14, p427, doi 10.1016/s0169-5347(99)01677-8",69,69,1,69,0.45614,0,1,2346,0.017731,0
2316,"bjornstad on, 2001, environ ecol stat, v8, p53, doi 10.1023/a:1009601932481",72,72,1,72,0.432882,0,1,2556,0.017009,0
2318,"bjornstad on, 2013, ncf spatial nonparam",107,107,1,107,0.450516,0,1,5671,0.022673,0
2319,"bjornstad on, 2016, package ncf spatial",75,75,1,75,0.401735,0,1,2775,0.008857,0
2320,"bjornstad ottar n, 2020, cran",41,41,1,41,0.408478,0,1,820,0.009153,0
2321,"blaalid r., 2019, naturen oslo, v6, p250",67,67,1,67,0.367646,0,1,2211,0.004591,0
2322,"blaauw br, 2014, basic appl ecol, v15, p701, doi 10.1016/j.baae.2014.10.001",64,64,1,64,0.401139,0,1,2016,0.01483,0
2323,"blab j., 1986, biol okologie schutz, v18",80,80,1,80,0.422262,0,1,3160,0.011579,0
2324,"black ra, 1980, ecol monogr, v50, p331, doi 10.2307/2937255",118,118,1,118,0.395767,0,1,6903,0.006705,0
2325,"blackburn s, 2016, j appl ecol, v53, p1195, doi 10.1111/1365-2664.12632",60,60,1,60,0.403203,0,1,1770,0.017719,0
2326,"blackburn tm, 1996, ecography, v19, p369, doi 10.1111/j.1600-0587.1996.tb00247.x",78,78,1,78,0.406598,0,1,3003,0.011653,0
2327,"blackburn tm, 1998, ibis, v140, p626, doi 10.1111/j.1474-919x.1998.tb04708.x",57,57,1,57,0.450284,0,1,1596,0.017641,0
2328,"blackburn tm, 2002, global ecol biogeogr, v11, p185, doi 10.1046/j.1466-822x.2002.00290.x",50,50,1,50,0.400997,0,1,1225,0.008197,0
2330,"blackburn tm, 2009, oxford avian biol, p1",68,68,1,68,0.367676,0,1,2278,0.004801,0
2332,"blackburn tm, 2014, plos biol, v12, doi 10.1371/journal.pbio.1001850",54,54,1,54,0.351983,0,1,1431,0.002508,0
2333,"blackburn tm, 2015, mol ecol, v24, p1942, doi 10.1111/mec.13075",68,68,1,68,0.367676,0,1,2278,0.004801,0
2334,"blackburn wh, 1970, ecology, v51, p841, doi 10.2307/1933976",65,65,1,65,0.417245,0,1,2080,0.00919,0
2335,"blackie r., 2014, tropical dry forests, doi 10.17528/cifor/004408",61,61,1,61,0.447823,0,1,1830,0.016062,0
2336,"blackwood d, 2001, sea technol, v42, p39",35,35,1,35,0.351402,0,1,595,0.001497,0
2337,"blades dca, 1994, mem entomol soc can, p221",57,57,1,57,0.449192,0,1,1596,0.013796,0
2338,"blair r, 2004, ecol soc, v9",73,73,1,73,0.417129,0,1,2628,0.016412,0
2341,"blair rb, 2001, biotic homogenization, p33",53,53,1,53,0.448276,0,1,1378,0.014089,0
2342,"blais j, 2001, forest chron, v77, p661, doi 10.5558/tfc77661-4",55,55,1,55,0.459684,0,1,1485,0.017819,0
2343,"blake jg, 2007, condor, v109, p237, doi 10.1650/0010-5422(2007)109[237:nfbcac]2.0.co;2",49,49,1,49,0.443839,0,1,1176,0.01667,0
2344,"blake jg, 2018, peerj, v6, doi 10.7717/peerj.4241",65,65,1,65,0.456541,0,1,2080,0.021634,0
2345,"blake s, 2004, conserv biol, v18, p1191, doi 10.1111/j.1523-1739.2004.01860.x",75,75,1,75,0.459387,0,1,2775,0.023957,0
2346,"blake s, 2007, plos biol, v5, p945, doi 10.1371/journal.pbio.0050111",75,75,1,75,0.459387,0,1,2775,0.023957,0
2347,"blake s, 2008, plos one, v3, doi 10.1371/journal.pone.0003546",75,75,1,75,0.459387,0,1,2775,0.023957,0
2348,"blake, 2005, central african fore",75,75,1,75,0.459387,0,1,2775,0.023957,0
2349,"blakesley j. a., 2010, wildlife monographs, v174",67,67,1,67,0.396993,0,1,2211,0.009329,0
2351,"blakesley ja, 2006, condor, v108, p71, doi 10.1650/0010-5422(2006)108[0071:bditcs]2.0.co;2",47,47,1,47,0.418764,0,1,1081,0.009268,0
2353,"blakey rv, 2016, j appl ecol, v53, p1694, doi 10.1111/1365-2664.12691",73,73,1,73,0.443286,0,1,2628,0.012732,0
2354,"blakey rv, 2017, biol conserv, v215, p1, doi 10.1016/j.biocon.2017.08.030",80,80,1,80,0.362997,0,1,3160,0.005738,0
2355,"blakey rv, 2017, remote sens environ, v198, p40, doi 10.1016/j.rse.2017.05.038",80,80,1,80,0.362997,0,1,3160,0.005738,0
2357,"blanc j. j., 2003, african elephant sta",71,71,1,71,0.417851,0,1,2485,0.009934,0
2358,"blanc j., 2007, occasional paper ser",75,75,1,75,0.459387,0,1,2775,0.023957,0
2359,"blanc j., 2008, iucn red list threat, doi 10.2305/iucn.uk.2008.rlts.t12392a3339343.en",75,75,1,75,0.459387,0,1,2775,0.023957,0
2360,"blanc l, 2013, j wildlife manage, v77, p372, doi 10.1002/jwmg.453",43,43,1,43,0.439025,0,1,903,0.01416,0
2361,"blanc la, 2008, condor, v110, p80, doi 10.1525/cond.2008.110.1.80",86,86,1,86,0.418278,0,1,3655,0.014163,0
2362,"blanchard jl, 2005, can j fish aquat sci, v62, p2001, doi 10.1139/f05-109",86,86,1,86,0.395391,0,1,3655,0.005837,0
2363,"blancher p., 2005, am birds, v59, p30",50,50,1,50,0.400255,0,1,1225,0.008637,0
2364,"blanchet fg, 2008, ecology, v89, p2623, doi 10.1890/07-0986.1",80,80,1,80,0.346498,0,1,3160,0.00321,0
2366,"blanchfield pj, 1997, can j fish aquat sci, v54, p747, doi 10.1139/cjfas-54-4-747",85,85,1,85,0.363945,0,1,3570,0.003457,0
2367,"blanco j. c., 1988, mamiferos espana",107,107,1,107,0.429125,0,1,5671,0.025041,0
2368,"blanco jc, 2005, can j zool, v83, p312, doi 10.1139/z05-016",94,94,1,94,0.440577,0,1,4371,0.021533,0
2369,"blanco jc, 2007, j zool, v273, p114, doi 10.1111/j.1469-7998.2007.00305.x",45,45,1,45,0.389138,0,1,990,0.008724,0
2370,"blanco jc, 2012, hystrix, v23, p35",45,45,1,45,0.389138,0,1,990,0.008724,0
2371,"bland lm, 2015, conserv biol, v29, p250, doi 10.1111/cobi.12372",92,92,1,92,0.413785,0,1,4186,0.008373,0
2372,"blank pj, 2011, wilson j ornithol, v123, p59, doi 10.1676/09-202.1",87,87,1,87,0.418803,0,1,3741,0.010966,0
2373,"blankenhorn hj, 1972, oecologia, v9, p223, doi 10.1007/bf00345233",59,59,1,59,0.452825,0,1,1711,0.018083,0
2374,"blann kl, 2009, crit rev env sci tec, v39, p909, doi 10.1080/10643380801977966",83,83,1,83,0.425291,0,1,3403,0.01412,0
2375,"blanton jd, 2010, javma-j am vet med a, v237, p646, doi 10.2460/javma.237.6.646",92,92,1,92,0.433389,0,1,4186,0.015014,0
2377,"blaser j., 2011, status tropical fore",72,72,1,72,0.444664,0,1,2556,0.013963,0
2378,"blaser wj, 2018, nat sustain, v1, p234, doi 10.1038/s41893-018-0062-8",35,35,1,35,0.428825,0,1,595,0.011713,0
2382,"blaum n, 2007, j mammal, v88, p194, doi 10.1644/05-mamm-a-314r3.1",64,64,1,64,0.431804,0,1,2016,0.015278,0
2385,"blaustein a.r., 2011, ann ny acad sci, v1223, p109",49,49,1,49,0.402939,0,1,1176,0.008421,0
2388,"blaustein ar, 1994, conserv biol, v8, p60, doi 10.1046/j.1523-1739.1994.08010060.x",92,92,1,92,0.398603,0,1,4186,0.007508,0
2389,"blaustein ar, 1995, sci am, v272, p52, doi 10.1038/scientificamerican0495-52",64,64,1,64,0.389496,0,1,2016,0.006294,0
2391,"blaustein ar, 2002, ecol lett, v5, p597, doi 10.1046/j.1461-0248.2002.00352.x",66,66,1,66,0.367651,0,1,2145,0.004689,0
2392,"blaustein ar, 2012, philos t r soc b, v367, p1688, doi 10.1098/rstb.2012.0011",49,49,1,49,0.402939,0,1,1176,0.008421,0
2393,"blaxter jhs, 1986, t am fish soc, v115, p98",84,84,1,84,0.333173,0,1,3486,0.000642,0
2395,"blazquez-cabrera s, 2014, ecol indic, v45, p704, doi 10.1016/j.ecolind.2014.05.028",75,75,1,75,0.418272,0,1,2775,0.011575,0
2396,"blazquez-cabrera s, 2016, landscape ecol, v31, p2355, doi 10.1007/s10980-016-0407-5",108,108,1,108,0.439111,0,1,5778,0.01713,0
2397,"blecha k. a., 2015, thesis colorado stat",50,50,1,50,0.416205,0,1,1225,0.009511,0
2398,"blecha ka, 2018, j anim ecol, v87, p609, doi 10.1111/1365-2656.12801",53,53,1,53,0.408385,0,1,1378,0.011125,0
2400,"bled f, 2011, ecology, v92, p938, doi 10.1890/10-0392.1",94,94,1,94,0.440577,0,1,4371,0.021533,0
2402,"bled f, 2017, ecol evol, v7, p9531, doi 10.1002/ece3.3469",65,65,1,65,0.362083,0,1,2080,0.005742,0
2404,"bleich vc, 1994, biol conserv, v70, p1, doi 10.1016/0006-3207(94)90292-5",50,50,1,50,0.422091,0,1,1225,0.008707,0
2405,"bleicher ss, 2017, peerj, v5, doi 10.7717/peerj.3772",50,50,1,50,0.410836,0,1,1225,0.009003,0
2406,"bletz mc, 2013, ecol lett, v16, p807, doi 10.1111/ele.12099",64,64,1,64,0.389496,0,1,2016,0.006294,0
2407,"bletz mc, 2015, dis aquat organ, v113, p1, doi 10.3354/dao02822",92,92,1,92,0.398603,0,1,4186,0.007508,0
2408,"blevins e, 2011, landscape ecol, v26, p837, doi 10.1007/s10980-011-9612-4",64,64,1,64,0.454951,0,1,2016,0.017719,0
2409,"blickley jl, 2012, conserv biol, v26, p461, doi 10.1111/j.1523-1739.2012.01840.x",72,72,1,72,0.379743,0,1,2556,0.009374,0
2410,"blickley jl., 2010, j int wildlife law p, v13, p274, doi 10.1080/13880292.2010.524564",50,50,1,50,0.414355,0,1,1225,0.009086,0
2411,"blinn cr, 2001, j forest, v99, p11",99,99,1,99,0.408984,0,1,4851,0.018501,0
2412,"bliss l, 1997, ecosystems world, p211",83,83,1,83,0.452878,0,1,3403,0.020675,0
2413,"bliss l.c., 1973, annual res ecol syst, v4, p359, doi 10.1146/annurev.es.04.110173.002043",83,83,1,83,0.452878,0,1,3403,0.020675,0
2414,"bliss m, 2015, herpetol conserv bio, v10, p811",128,128,1,128,0.429677,0,1,8128,0.018827,0
2416,"blixt t, 2015, acta oecol, v69, p71, doi 10.1016/j.actao.2015.09.006",72,72,1,72,0.380593,0,1,2556,0.007919,0
2417,"block g, 2010, west n am naturalist, v70, p19, doi 10.3398/064.070.0103",61,61,1,61,0.395379,0,1,1830,0.012198,0
2418,"block w. m., 1997, songbird ecology sw, p145",58,58,1,58,0.454316,0,1,1653,0.01703,0
2420,"block wm, 1987, condor, v89, p241, doi 10.2307/1368477",60,60,1,60,0.391833,0,1,1770,0.007612,0
2421,"block wm, 2012, wildlife science: connecting research with management, p49",83,83,1,83,0.450847,0,1,3403,0.023413,0
2422,"block, 2006, fuels management mea, vrmrs-p-41",83,83,1,83,0.450847,0,1,3403,0.023413,0
2423,"blocksom k., 2009, environ monit assess, v52, p425",56,56,1,56,0.42217,0,1,1540,0.010865,0
2426,"blom mpk, 2019, p roy soc b-biol sci, v286, doi 10.1098/rspb.2018.2575",51,51,1,51,0.43869,0,1,1275,0.012687,0
2427,"blomberg e. j., 2012, thesis",54,54,1,54,0.375149,0,1,1431,0.006553,0
2430,"blomberg s., 2022, ape anal phylogeneti",76,76,1,76,0.408614,0,1,2850,0.008836,0
2431,"blomberg sp, 2003, evolution, v57, p717, doi 10.1111/j.0014-3820.2003.tb00285.x",53,53,1,53,0.374116,0,1,1378,0.006205,0
2432,"blomqvist d, 1995, ibis, v137, p550, doi 10.1111/j.1474-919x.1995.tb03266.x",57,57,1,57,0.359493,0,1,1596,0.002319,0
2433,"blondel j, 1970, alauda, v38, p55",46,46,1,46,0.417968,0,1,1035,0.012387,0
2434,"blondel j, 1975, terre et la vie, v29, p533",58,58,1,58,0.406152,0,1,1653,0.005825,0
2435,"blondel j, 2003, oikos, v100, p223, doi 10.1034/j.1600-0706.2003.12152.x",81,81,1,81,0.452969,0,1,3240,0.022168,0
2436,"blondel j, 2006, hum ecol, v34, p713, doi 10.1007/s10745-006-9030-4",66,66,1,66,0.406189,0,1,2145,0.011095,0
2437,"blondel j., 1981, studies in avian biology, p414",112,112,1,112,0.408663,0,1,6216,0.015553,0
2438,"blondel j., 1985, aves (liege), v21, p209",58,58,1,58,0.406152,0,1,1653,0.005825,0
2439,"blondel j., 1999, biol wildlife medite",50,50,1,50,0.433021,0,1,1225,0.014861,0
2440,"blondel j., 1999, biology and wildlife of the mediterranean region.",66,66,1,66,0.406189,0,1,2145,0.011095,0
2441,"blondel j., 2010, mediterranean region",57,57,1,57,0.462444,0,1,1596,0.027255,0
2442,"blooi m, 2013, j clin microbiol, v51, p4173, doi 10.1128/jcm.02313-13",92,92,1,92,0.398603,0,1,4186,0.007508,0
2443,"bloom pm, 2012, j wildlife manage, v76, p813, doi 10.1002/jwmg.297",58,58,1,58,0.464238,0,1,1653,0.018898,0
2444,"blotzheim u. n. g., 1993, hdb vogel mitteleuro",58,58,1,58,0.406152,0,1,1653,0.005825,0
2445,"blotzheim u.n.g.v., 1997, hdb vogel mitteleuro",58,58,1,58,0.406152,0,1,1653,0.005825,0
2446,"blotzheim ung, 1985, hdb vogel mitteleuro",58,58,1,58,0.406152,0,1,1653,0.005825,0
2447,"blouin ms, 1990, j herpetol, v24, p309, doi 10.2307/1564399",65,65,1,65,0.430347,0,1,2080,0.014089,0
2448,"blouin-demers g, 2001, ecology, v82, p3025",107,107,1,107,0.450516,0,1,5671,0.022673,0
2449,"blouin-demers g, 2001, j anim ecol, v70, p1006, doi 10.1046/j.0021-8790.2001.00554.x",67,67,1,67,0.381721,0,1,2211,0.011411,0
2450,"blouin-demers g, 2002, oikos, v97, p59, doi 10.1034/j.1600-0706.2002.970106.x",107,107,1,107,0.450516,0,1,5671,0.022673,0
2451,"blount jd, 2021, biol conserv, v256, doi 10.1016/j.biocon.2021.108984",54,54,1,54,0.451615,0,1,1431,0.019612,0
2453,"bluett rd, 2004, t illinois state aca, v97, p209",62,62,1,62,0.440937,0,1,1891,0.013933,0
2454,"bluett robert d., 1999, transactions of the illinois state academy of science, v92, p69",62,62,1,62,0.440937,0,1,1891,0.013933,0
2455,"bluett robert d., 2006, transactions of the illinois state academy of science, v99, p51",62,62,1,62,0.440937,0,1,1891,0.013933,0
2456,"blum bm, 1990, red spruce",107,107,1,107,0.424596,0,1,5671,0.013431,0
2457,"blumstein daniel t., 1993, journal of the bombay natural history society, v90, p500",45,45,1,45,0.348243,0,1,990,0.005266,0
2458,"blumstein dt, 1995, z saugetierkd, v60, p243",45,45,1,45,0.348243,0,1,990,0.005266,0
2459,"blumstein dt, 2003, biol conserv, v110, p97, doi 10.1016/s0006-3207(02)00180-5",76,76,1,76,0.388589,0,1,2850,0.007939,0
2460,"blumstein dt, 2003, j wildlife manage, v67, p852, doi 10.2307/3802692",76,76,1,76,0.388589,0,1,2850,0.007939,0
2461,"blumstein dt, 2005, j appl ecol, v42, p943, doi 10.1111/j.1365-2664.2005.01071.x",76,76,1,76,0.388589,0,1,2850,0.007939,0
2462,"blumstein dt, 2005, p roy soc b-biol sci, v272, p1663, doi 10.1098/rspb.2005.3147",105,105,1,105,0.420994,0,1,5460,0.015842,0
2464,"bly b. l., 2004, thesis",78,78,1,78,0.402543,0,1,3003,0.012016,0
2465,"bly bartholomew l., 2008, nebraska bird review, v76, p120",38,38,1,38,0.415068,0,1,703,0.009422,0
2466,"boafo y, 2008, pachyderm, p34",75,75,1,75,0.459387,0,1,2775,0.023957,0
2468,"boal c.w., 2018, urban raptors ecolog, doi 10.5822/978-1-61091-841-1",67,67,1,67,0.401246,0,1,2211,0.005731,0
2469,"boardman jw, 1990, p soc photo-opt ins, v1298, p222, doi 10.1117/12.21355",39,39,1,39,0.369793,0,1,741,0.003959,0
2470,"boarman w.i., 1999, birds n am, doi [10.2173/bna.476., doi 10.2173/bna.476]",48,48,1,48,0.426176,0,1,1128,0.010646,0
2471,"boas goulart fernando vilas, 2009, neotropical biology and conservation, v4, p137, doi 10.4013/nbc.2009.43.03",65,65,1,65,0.443664,0,1,2080,0.015518,0
2472,"boase jc, 2014, j great lakes res, v40, p81, doi 10.1016/j.jglr.2013.11.002",30,30,1,30,0.390182,0,1,435,0.004096,0
2476,"boatman nd, 2004, ibis, v146, p131, doi 10.1111/j.1474-919x.2004.00347.x",91,91,1,91,0.457236,0,1,4095,0.019365,0
2477,"bobrowiec ped, 2010, anim conserv, v13, p204, doi 10.1111/j.1469-1795.2009.00322.x",81,81,1,81,0.449087,0,1,3240,0.023415,0
2478,"bochaton c, 2016, quaternary sci rev, v150, p172, doi 10.1016/j.quascirev.2016.08.017",105,105,1,105,0.420994,0,1,5460,0.015842,0
2479,"bock b.c., 2016, herpetol conserv bio, v11, p47",97,98,1,97,0.460734,0,1,4656,0.020474,0
2480,"bock bc, 1988, j herpetol, v22, p316, doi 10.2307/1564155",97,98,1,97,0.460734,0,1,4656,0.020474,0
2481,"bock bc, 2010, chel res mon, v5, p1, doi [10.3854/crm.5.042.-callirostris.v1.2010, doi 10.3854/crm.5.042.-callirostris.v1.2010]",91,91,1,91,0.446219,0,1,4095,0.023406,0
2482,"bock c e, 1982, wilson bulletin, v94, p297",81,81,1,81,0.410076,0,1,3240,0.013394,0
2483,"bock c. e., 2000, view bald hill 30 ye",61,61,1,61,0.395379,0,1,1830,0.012198,0
2484,"bock c., 1882, head hunters borneo",32,32,1,32,0.405787,0,1,496,0.00678,0
2486,"bock ce, 1999, stud avian biol-ser, p131",50,50,1,50,0.414355,0,1,1225,0.009086,0
2488,"bock ce, 2015, j arid environ, v116, p53, doi 10.1016/j.jaridenv.2015.01.021",117,117,1,117,0.44743,0,1,6786,0.026602,0
2489,"bock michael, 2005, journal for nature conservation (jena), v13, p75, doi 10.1016/j.jnc.2004.12.002",92,92,1,92,0.433931,0,1,4186,0.025579,0
2490,"bockheim jg, 2003, arct antarct alp res, v35, p331, doi 10.1657/1523-0430(2003)035[0331:fatdop]2.0.co;2",118,118,1,118,0.395767,0,1,6903,0.006705,0
2491,"bodbijl t, 1994, thesis u natal rsa",33,33,1,33,0.428316,0,1,528,0.008871,0
2492,"bode m, 2015, j appl ecol, v52, p571, doi 10.1111/1365-2664.12429",58,58,1,58,0.358987,0,1,1653,0.003505,0
2493,"bodensteiner bl, 2021, j exp zool part a, v335, p173, doi 10.1002/jez.2414",60,60,1,60,0.379009,0,1,1770,0.006298,0
2494,"bodie jr, 2000, ecography, v23, p444, doi 10.1034/j.1600-0587.2000.230407.x",83,83,1,83,0.417729,0,1,3403,0.011313,0
2495,"bodie jr, 2000, oecologia, v122, p138, doi 10.1007/pl00008830",57,57,1,57,0.374619,0,1,1596,0.004583,0
2496,"bodie jr, 2001, j environ manage, v62, p443, doi 10.1006/jema.2001.0454",57,57,1,57,0.374619,0,1,1596,0.004583,0
2497,"bodie wl, 1995, j wildlife manage, v59, p832, doi 10.2307/3801964",50,50,1,50,0.422091,0,1,1225,0.008707,0
2498,"bodine ka, 2013, fisheries, v38, p529, doi 10.1080/03632415.2013.848343",36,36,1,36,0.331368,0,1,630,0.000288,0
2499,"bodkin jl, 1999, marine mammal survey and assessment methods, p13",74,74,1,74,0.389946,0,1,2701,0.008149,0
2500,"bodkin jl, 2004, mar mammal sci, v20, p305, doi 10.1111/j.1748-7692.2004.tb01159.x",74,74,1,74,0.389946,0,1,2701,0.008149,0
2501,"bodmer r., 1997, biol conservacao cer, p69",41,41,1,41,0.464533,0,1,820,0.017289,0
2502,"bodmer re, 1988, biol conserv, v45, p303, doi 10.1016/0006-3207(88)90061-4",57,57,1,57,0.422844,0,1,1596,0.010415,0
2503,"bodmer re, 1991, biotropica, v23, p255, doi 10.2307/2388202",62,62,1,62,0.430525,0,1,1891,0.013408,0
2506,"bodmer richard, 2006, conservation biology series (cambridge), v11, p232",58,58,1,58,0.396121,0,1,1653,0.006953,0
2507,"boehm l, 2013, biometrics, v69, p545, doi 10.1111/biom.12027",39,39,1,39,0.416525,0,1,741,0.007576,0
2508,"boening dw, 2000, chemosphere, v40, p1335, doi 10.1016/s0045-6535(99)00283-0",55,55,1,55,0.439382,0,1,1485,0.012891,0
2509,"boerner rej, 2009, ecol appl, v19, p338, doi 10.1890/07-1767.1",58,58,1,58,0.454316,0,1,1653,0.01703,0
2511,"boersma pd, 2001, bioscience, v51, p643",73,73,1,73,0.407119,0,1,2628,0.009135,0
2512,"boesch df, 1984, estuaries, v7, p460, doi 10.2307/1351627",52,52,1,52,0.39467,0,1,1326,0.006059,0
2513,"boesing al, 2017, landscape ecol, v32, p931, doi 10.1007/s10980-017-0503-1",89,89,1,89,0.435546,0,1,3916,0.011115,0
2515,"bogard hjk, 2014, j wildlife manage, v78, p471, doi 10.1002/jwmg.684",76,76,1,76,0.437222,0,1,2850,0.013847,0
2516,"bogenschutz tr, 1995, j wildlife manage, v59, p776, doi 10.2307/3801956",112,112,1,112,0.408663,0,1,6216,0.015553,0
2517,"boggs cl, 1993, ecology, v74, p433, doi 10.2307/1939305",38,38,1,38,0.423055,0,1,703,0.007912,0
2518,"boggs k., 2016, vegetation map class",79,79,1,79,0.409077,0,1,3081,0.015287,0
2519,"boglioli melissa d., 2000, chelonian conservation and biology, v3, p699",107,107,1,107,0.450516,0,1,5671,0.022673,0
2520,"bogner he, 2002, j wildlife manage, v66, p976, doi 10.2307/3802930",40,40,1,40,0.411969,0,1,780,0.008738,0
2522,"bogoni ja, 2017, biol conserv, v211, p85, doi 10.1016/j.biocon.2017.05.012",59,59,1,59,0.396028,0,1,1711,0.015483,0
2523,"bogoni ja, 2020, sci rep-uk, v10, doi 10.1038/s41598-020-72010-w",67,67,1,67,0.423884,0,1,2211,0.013236,0
2526,"bohm sm, 2009, j ornithol, v150, p799, doi 10.1007/s10336-009-0401-7",55,55,1,55,0.402022,0,1,1485,0.00803,0
2527,"bohm t., 2015, crocuta crocuta iucn, doi 10.2305/iucn.uk.2015-2.rlts.t5674a45194782.en",64,64,1,64,0.422487,0,1,2016,0.013671,0
2528,"bohmann k, 2013, mol ecol, v22, p909, doi 10.1111/mec.12221",98,98,1,98,0.448098,0,1,4753,0.017934,0
2529,"bohmann k, 2014, trends ecol evol, v29, p358, doi 10.1016/j.tree.2014.04.003",98,98,1,98,0.448098,0,1,4753,0.017934,0
2530,"bohmann k, 2022, mol ecol resour, v22, p1231, doi 10.1111/1755-0998.13512",67,67,1,67,0.367646,0,1,2211,0.004591,0
2531,"bohner t, 2020, ecol lett, v23, p33, doi 10.1111/ele.13396",129,129,1,129,0.431026,0,1,8256,0.029427,0
2532,"bohnett e, 2022, biodivers conserv, v31, p1709, doi 10.1007/s10531-022-02423-8",72,72,1,72,0.395732,0,1,2556,0.008892,0
2533,"boissinot a, 2015, amphibia-reptilia, v36, p417, doi 10.1163/15685381-00003013",94,94,1,94,0.390058,0,1,4371,0.012506,0
2534,"boissinot a, 2019, agr ecosyst environ, v269, p51, doi 10.1016/j.agee.2018.09.016",118,118,1,118,0.418796,0,1,6903,0.026264,0
2535,"boisvert-marsh l, 2014, ecosphere, v5, doi 10.1890/es14-00111.1",100,101,1,100,0.455864,0,1,4950,0.020544,0
2536,"boitani l, 1993, wolves europe status, p74",94,94,1,94,0.440577,0,1,4371,0.021533,0
2537,"boitani l, 2010, wolves behav ecology, p317",94,94,1,94,0.440577,0,1,4371,0.021533,0
2540,"boitani l., 1999, res techniques anima",59,59,1,59,0.456133,0,1,1711,0.01898,0
2541,"boitani l., 2015, key actions large ca",27,27,1,27,0.349431,0,1,351,0.001476,0
2542,"boldrini i. i., 2009, campos sulinos conse, p63",117,117,1,117,0.454683,0,1,6786,0.022598,0
2543,"bolduc e, 2005, environ entomol, v34, p635, doi 10.1603/0046-225x-34.3.635",57,57,1,57,0.449192,0,1,1596,0.013796,0
2544,"bolduc f, 2003, biol conserv, v110, p77, doi 10.1016/s0006-3207(02)00178-7",51,51,1,51,0.452416,0,1,1275,0.020804,0
