Id,Label,Name,Name2,number.links,total.link.strength,citations,degree,n.betweeness
9086,"gonzales ek, 2007, landscape ecol, v22, p1155, doi 10.1007/s10980-007-9106-6",,,66,66,1,66,0
9138,"goodwin bj, 2002, oikos, v99, p552, doi 10.1034/j.1600-0706.2002.11824.x",,,66,66,1,66,0
9189,"goszczynski j, 2007, can j zool, v85, p239, doi 10.1139/z06-212",,,66,66,1,66,0
9293,"grant p r, 1972, biological journal of the linnean society, v4, p39, doi 10.1111/j.1095-8312.1972.tb00690.x",,,66,66,1,66,0
9432,"gregory rd, 2019, ecol indic, v103, p676, doi 10.1016/j.ecolind.2019.04.064",,,66,66,1,66,0
9582,"guiller g, 2022, anim conserv, v25, p849, doi 10.1111/acv.12790",,,66,66,1,66,0
9628,"gunzburger ms, 2005, j herpetol, v39, p682, doi 10.1670/226-04n.1",,,66,66,1,66,0
9786,"hale ml, 2001, science, v293, p2246, doi 10.1126/science.1062574",,,66,66,1,66,0
9816,"hallmann ca, 2017, plos one, v12, doi 10.1371/journal.pone.0185809",,,66,66,1,66,0
10070,"harris s., 2001, urban foxes",,,66,66,1,66,0
10083,"harrison rl, 1993, j wildlife manage, v53, p181",,,66,66,1,66,0
10272,"he fz, 2019, global change biol, v25, p3883, doi 10.1111/gcb.14753",,,66,66,1,66,0
10352,"heilbrun rd, 2003, wildlife soc b, v31, p748",,,66,66,1,66,0
10479,"hering d, 2010, sci total environ, v408, p4007, doi 10.1016/j.scitotenv.2010.05.031",,,66,66,1,66,0
10504,"herr j, 2009, j zool, v277, p54, doi 10.1111/j.1469-7998.2008.00510.x",,,66,66,1,66,0
10679,"hines je, 2016, program presence v10",,,66,66,1,66,0
10931,"homburg k, 2019, insect conserv diver, v12, p268, doi 10.1111/icad.12348",,,66,66,1,66,0
11052,"howe ej, 2013, popul ecol, v55, p595, doi 10.1007/s10144-013-0389-y",,,66,66,1,66,0
11178,"hunter rd, 2003, nat area j, v23, p302",,,66,66,1,66,0
11461,"iucn commission on national parks and protected areas, 1982, iucn dir neotr prot",,,66,66,1,66,0
11491,"iuell b., 2003, wildlife traffic eur",,,66,66,1,66,0
11579,"jaeger jag, 2005, ecol model, v185, p329, doi 10.1016/j.ecolmodel.2004.12.015",,,66,66,1,66,0
11633,"jansen f, 2020, conserv lett, v13, doi 10.1111/conl.12674",,,66,66,1,66,0
11634,"jansen martin, 2009, herpetology notes, v2, p143",,,66,66,1,66,0
11741,"jepsen ju, 2005, ecol model, v181, p445, doi 10.1016/j.ecolmodel.2003.11.019",,,66,66,1,66,0
11906,"johnson ml, 1985, j anim ecol, v54, p399, doi 10.2307/4487",,,66,66,1,66,0
12112,"jung m, 2016, ecol inform, v31, p18, doi 10.1016/j.ecoinf.2015.11.006",,,66,66,1,66,0
12203,"kanda ll, 2006, am midl nat, v156, p128, doi 10.1674/0003-0031(2006)156[128:laorvo]2.0.co;2",,,66,66,1,66,0
12400,"keddy pa, 1992, j veg sci, v3, p157, doi 10.2307/3235676",,,66,66,1,66,0
12459,"kellner k., 2015, jagsui wrapper rjags, v1",,,66,66,1,66,0
13143,"krieger a, 2019, biol conserv, v237, p291, doi 10.1016/j.biocon.2019.06.032",,,66,66,1,66,0
13148,"krise, 2013, naturschutz landscha, v22, p1",,,66,66,1,66,0
13203,"krysko kl, 2011, zootaxa, p1",,,66,66,1,66,0
13581,"lattanzi e., 2004, inform bot italiano, v36, p337",,,66,66,1,66,0
13956,"levi t, 2013, biotropica, v45, p636, doi 10.1111/btp.12046",,,66,66,1,66,0
13968,"levine n., 2004, crimestat 3 spatial",,,66,66,1,66,0
14376,"lombardi jv, 2014, thesis",,,66,66,1,66,0
14470,"loso jb, 2000, p natl acad sci usa, v97, p5693, doi 10.1073/pnas.97.11.5693",,,66,66,1,66,0
14578,"lucherini m, 2006, rev chil hist nat, v79, p169",,,66,66,1,66,0
14579,"lucherini m, 2009, j mammal, v90, p1404, doi 10.1644/09-mamm-a-002r.1",,,66,66,1,66,0
14591,"lueg l, 2019, freiberg ecology onl, v5, p13",,,66,66,1,66,0
14611,"lukacs pm, 2005, mol ecol, v14, p3909, doi 10.1111/j.1365-294x.2005.02717.x",,,66,66,1,66,0
14793,"macgregor cj, 2019, nat ecol evol, v3, p1645, doi 10.1038/s41559-019-1028-6",,,66,66,1,66,0
15003,"malo je, 2004, j appl ecol, v41, p701, doi 10.1111/j.0021-8901.2004.00929.x",,,66,66,1,66,0
15031,"manfredi c, 2011, mamm biol, v76, p313, doi 10.1016/j.mambio.2011.01.009",,,66,66,1,66,0
15067,"manning ad, 2006, restor ecol, v14, p487, doi 10.1111/j.1526-100x.2006.00159.x",,,66,66,1,66,0
15239,"martin c., 1987, mapa vegetacion del",,,66,66,1,66,0
15423,"matos hm, 2009, biodivers conserv, v18, p373, doi 10.1007/s10531-008-9493-2",,,66,66,1,66,0
15496,"may r, 2008, j appl ecol, v45, p1382, doi 10.1111/j.1365-2664.2008.01527.x",,,66,66,1,66,0
15889,"mcrae bh, 2005, mol ecol, v14, p1965, doi 10.1111/j.1365-294x.2005.02571.x",,,66,66,1,66,0
16075,"merino ml, 2009, nat area j, v29, p42, doi 10.3375/043.029.0105",,,66,66,1,66,0
16222,"millenium ecosystem assessment, 2005, ec hum wellb wetl wa",,,66,66,1,66,0
16482,"moler pe, 1987, p 3 se nong end wild",,,66,66,1,66,0
16562,"montero p, 2014, j stat softw, v62, p1",,,66,66,1,66,0
16573,"monteverde mj, 2011, mamm study, v36, p119",,,66,66,1,66,0
16583,"mooers ao, 2010, bioscience, v60, p843, doi 10.1525/bio.2010.60.10.11",,,66,66,1,66,0
17049,"nagy cm, 2016, urban naturalist, v9, p1",,,66,66,1,66,0
17454,"noigere tm, 2013, plos one, doi [10.1371/journal.pone.0068025, doi 10.1371/journal.pone.0068025]",,,66,66,1,66,0
17554,"novaro aj, 2000, biol conserv, v92, p25, doi 10.1016/s0006-3207(99)00065-8",,,66,66,1,66,0
17557,"novaro andres j., 1997, mammalian species, v0, p1",,,66,66,1,66,0
17795,"olarte km, 2009, ecologia bolivia, v0044, p00049",,,66,66,1,66,0
17986,"ott juergen, 2010, biorisk, v5, p253",,,66,66,1,66,0
17988,"ott juergen, 2015, libellula, p395",,,66,66,1,66,0
18007,"outhwaite cl, 2019, sci data, v6, doi 10.1038/s41597-019-0269-1",,,66,66,1,66,0
18008,"outhwaite cl, 2020, nat ecol evol, v4, p384, doi 10.1038/s41559-020-1111-z",,,66,66,1,66,0
18124,"palacios r, 2012, mamm biol, v77, p183, doi 10.1016/j.mambio.2012.01.001",,,66,66,1,66,0
18153,"palomares f, 1994, j mammal, v75, p714, doi 10.2307/1382521",,,66,66,1,66,0
18566,"pereira ja, 2012, j arid environ, v76, p36, doi 10.1016/j.jaridenv.2011.08.006",,,66,66,1,66,0
18575,"pereira pm, 2003, conserv ecol, v7",,,66,66,1,66,0
18598,"perez mr, 1990, landscape urban plan, v18, p211, doi 10.1016/0169-2046(90)90007-o",,,66,66,1,66,0
18779,"petzold falk, 2014, landschaftspflege und naturschutz in thueringen, v51, p3",,,66,66,1,66,0
18911,"pimm sl, 1995, p natl acad sci usa, v92, p9343, doi 10.1073/pnas.92.20.9343",,,66,66,1,66,0
19009,"poessel sa, 2014, appl anim behav sci, v157, p127, doi 10.1016/j.applanim.2014.05.001",,,66,66,1,66,0
19012,"poessel sa, 2016, j mammal, v97, p1414, doi 10.1093/jmammal/gyw090",,,66,66,1,66,0
19099,"poot m, 2020, agrion, v24, p134",,,66,66,1,66,0
19140,"potts sg, 2006, biol conserv, v129, p519, doi 10.1016/j.biocon.2005.11.019",,,66,66,1,66,0
19578,"ramp d, 2005, biol conserv, v126, p474, doi 10.1016/j.biocon.2005.07.001",,,66,66,1,66,0
19610,"rapacciuolo g, 2017, biodivers conserv, v26, p2933, doi 10.1007/s10531-017-1399-4",,,66,66,1,66,0
19840,"remm l, 2013, plos one, v8, doi 10.1371/journal.pone.0063086",,,66,66,1,66,0
19938,"ribeiro r, 2009, acta oecol, v35, p327, doi 10.1016/j.actao.2008.12.003",,,66,66,1,66,0
20014,"ricklefs re, 2004, ecol lett, v7, p1, doi 10.1046/j.1461-0248.2003.00554.x",,,66,66,1,66,0
20035,"rieger jf, 2004, ecology, v85, p2094, doi 10.1890/04-0156",,,66,66,1,66,0
20069,"riley seth p.d., 2010, p121",,,66,66,1,66,0
20070,"riley spd, 1998, can j zool, v76, p1153, doi 10.1139/cjz-76-6-1153",,,66,66,1,66,0
20201,"roberts s.b., 2007, thesis u georgia ath",,,66,66,1,66,0
20364,"roedel heiko g., 2006, lutra, v49, p67",,,66,66,1,66,0
20448,"rondinini c, 2002, ecography, v25, p257, doi 10.1034/j.1600-0587.2002.250301.x",,,66,66,1,66,0
20456,"roon da, 2003, mol ecol notes, v3, p163, doi 10.1046/j.1471-8286.2003.00358.x",,,66,66,1,66,0
20474,"rosa g, 2022, j herpetol, v56, p27, doi 10.1670/20-151",,,66,66,1,66,0
20475,"rosa g, 2022, trees forest people, v7, doi 10.1016/j.tfp.2021.100184",,,66,66,1,66,0
20588,"rotem g, 2013, biol conserv, v167, p349, doi 10.1016/j.biocon.2013.08.028",,,66,66,1,66,0
20621,"rountree gh, 2004, p 4 int urb wildl s, ppp238",,,66,66,1,66,0
20627,"rovang s, 2015, wildlife biol, v21, p68, doi 10.2981/wlb.00033",,,66,66,1,66,0
20827,"ruppell g, 1989, j exp biol, v144, p13",,,66,66,1,66,0
20887,"rytwinski t, 2007, landscape ecol, v22, p1501, doi 10.1007/s10980-007-9134-2",,,66,66,1,66,0
21013,"salvatori v, 1999, j mammal, v80, p980, doi 10.2307/1383268",,,66,66,1,66,0
21104,"santos x, 2013, biol conserv, v168, p90, doi 10.1016/j.biocon.2013.09.008",,,66,66,1,66,0
21105,"santos-reis m, 2004, martens and fishers (martes) in human-altered environments: an international perspective, p147",,,66,66,1,66,0
21132,"sarmento p, 2009, j wildlife manage, v73, p1207, doi 10.2193/2008-288",,,66,66,1,66,0
21224,"scali s, 2016, biol j linn soc, v117, p492, doi 10.1111/bij.12652",,,66,66,1,66,0
21634,"seibold s, 2019, nature, v574, p671, doi 10.1038/s41586-019-1684-3",,,66,66,1,66,0
22139,"sirami c, 2010, landscape urban plan, v96, p214, doi 10.1016/j.landurbplan.2010.03.007",,,66,66,1,66,0
22342,"smith sm, 2002, restor ecol, v10, p138, doi 10.1046/j.1526-100x.2002.10115.x",,,66,66,1,66,0
22536,"soulsbury c. d., 2010, urban carnivores eco, p62",,,66,66,1,66,0
22609,"spiegelhalter d. j., 2003, win bugs version 1 4",,,66,66,1,66,0
22709,"stanback m, 2010, herpetol conserv bio, v5, p486",,,66,66,1,66,0
22862,"stetz jb, 2015, j fish wildl manag, v6, p191, doi 10.3996/122013-jfwm-085",,,66,66,1,66,0
22899,"stewart fec, 2016, ecol evol, v6, p1493, doi 10.1002/ece3.1921",,,66,66,1,66,0
22937,"stoddard jl, 2006, ecol appl, v16, p1267, doi 10.1890/1051-0761(2006)016[1267:seftec]2.0.co;2",,,66,66,1,66,0
23130,"suhling i, 2013, freshwater biol, v58, p705, doi 10.1111/fwb.12074",,,66,66,1,66,0
23132,"suislepp k, 2011, forest ecol manag, v262, p1078, doi 10.1016/j.foreco.2011.06.001",,,66,66,1,66,0
23267,"swenson ng, 2012, global ecol biogeogr, v21, p798, doi 10.1111/j.1466-8238.2011.00727.x",,,66,66,1,66,0
23292,"symmank matthew e., 2008, proceedings of the annual conference southeastern association of fish and wildlife agencies, v62, p64",,,66,66,1,66,0
23519,"termaat t, 2019, divers distrib, v25, p936, doi 10.1111/ddi.12913",,,66,66,1,66,0
23629,"thomas g, 2015, freshw sci, v34, p975, doi 10.1086/681820",,,66,66,1,66,0
23656,"thompson ba, 2011, restor ecol, v19, p5, doi 10.1111/j.1526-100x.2010.00666.x",,,66,66,1,66,0
23854,"tischendorf l, 2000, landscape ecol, v15, p633, doi 10.1023/a:1008177324187",,,66,66,1,66,0
23899,"tolber m, 2013, camera base version",,,66,66,1,66,0
24053,"trockur bernd, 2013, abhandlungen der delattinia, v39, p79",,,66,66,1,66,0
24177,"u. s. army corps of engineers, 2013, c 111 spread chann w",,,66,66,1,66,0
24198,"u.s. department of the interior, 2005, sci plan supp ec res",,,66,66,1,66,0
24230,"ubeda carmen a., 1994, mastozoologia neotropical, v1, p29",,,66,66,1,66,0
24282,"united nations department of economic and social affairs population division, 2014, stesasera352",,,66,66,1,66,0
24326,"us census bureau, 2011, stat abstr us 2012",,,66,66,1,66,0
24457,"valtonen a, 2017, j anim ecol, v86, p730, doi 10.1111/1365-2656.12687",,,66,66,1,66,0
24551,"van swaay cam, 2008, biodivers conserv, v17, p3455, doi 10.1007/s10531-008-9491-4",,,66,66,1,66,0
24647,"veblen tt, 1992, conserv biol, v6, p71, doi 10.1046/j.1523-1739.1992.610071.x",,,66,66,1,66,0
24843,"virgos e, 2001, j biogeogr, v28, p381, doi 10.1046/j.1365-2699.2001.00552.x",,,66,66,1,66,0
24844,"virgos e, 2002, acta oecol, v23, p231, doi 10.1016/s1146-609x(02)01142-6",,,66,66,1,66,0
24911,"vorosmarty cj, 2010, nature, v467, p555, doi 10.1038/nature09440",,,66,66,1,66,0
24981,"waits lp, 2005, j wildlife manage, v69, p1419, doi 10.2193/0022-541x(2005)69[1419:ngstfw]2.0.co;2",,,66,66,1,66,0
25022,"walker rs, 2007, landscape ecol, v22, p1303, doi 10.1007/s10980-007-9118-2",,,66,66,1,66,0
25243,"watson jem, 2005, j biogeogr, v32, p1353, doi 10.1111/j.1365-2699.2005.01256.x",,,66,66,1,66,0
25272,"way jg, 2002, ne wildlife, v56, p18",,,66,66,1,66,0
25577,"whitfeld tjs, 2012, ecography, v35, p821, doi 10.1111/j.1600-0587.2011.07181.x",,,66,66,1,66,0
25599,"whittington j, 2015, plos one, v10, doi 10.1371/journal.pone.0134446",,,66,66,1,66,0
25814,"willigalla, 2015, libellula, v14, p464",,,66,66,1,66,0
26390,"zapata sc, 2005, stud neotrop fauna e, v40, p97, doi 10.1080/01650520500129836",,,66,66,1,66,0
26391,"zapata sc, 2007, eur j wildlife res, v53, p276, doi 10.1007/s10344-007-0095-1",,,66,66,1,66,0
26392,"zapata sonia c., 2008, mastozool. neotrop., v15, p103",,,66,66,1,66,0
26418,"zedrosser a, 2009, oecologia, v160, p847, doi 10.1007/s00442-009-1343-8",,,66,66,1,66,0
26478,"zhao, 2021, modisterra net prima",,,66,66,1,66,0
26587,"zuffi mal, 2013, acta herpetol, v8, p35",,,66,66,1,66,0
48,"[anonymous], 1949, principles animal ec",,,65,65,1,65,0
55,"[anonymous], 1973, ecological life zone",,,65,65,1,65,0
62,"[anonymous], 1986, micronesian forest b",,,65,65,1,65,0
129,"[anonymous], 2009, alien reptiles amphi",,,65,65,1,65,0
139,"[anonymous], 2010, guide estimates prb",,,65,65,1,65,0
146,"[anonymous], 2012, colorramps builds co",,,65,65,1,65,0
163,"[anonymous], 2013, j chem inf model",,,65,65,1,65,0
192,"[anonymous], 2017, nat map",,,65,65,1,65,0
200,"[anonymous], 2018, 2 count int dev plan",,,65,65,1,65,0
202,"[anonymous], 2018, ecology management t",,,65,65,1,65,0
205,"[anonymous], 2019, ecological models da",,,65,65,1,65,0
208,"[anonymous], 2020, global invasive spec",,,65,65,1,65,0
216,"[anonymous], access archaeology",,,65,65,1,65,0
217,"[anonymous], afr j ecol",,,65,65,1,65,0
224,"[anonymous], behav herpetol rev",,,65,65,1,65,0
234,"[anonymous], comm no mar isl cnmi",,,65,65,1,65,0
235,"[anonymous], common flora fauna m",,,65,65,1,65,0
239,"[anonymous], ec survey micronesia",,,65,65,1,65,0
244,"[anonymous], geogr inf syst",,,65,65,1,65,0
250,"[anonymous], ircf reptiles amphib",,,65,65,1,65,0
251,"[anonymous], iucn red list threat",,,65,65,1,65,0
273,"[anonymous], state kenyas grevys",,,65,65,1,65,0
275,"[anonymous], topic rev insular re",,,65,65,1,65,0
348,"abramov a.v., 2016, martes foina iucn re, doi [10.2305/iucn.uk.2016-1.rlts.t29672a45202514.en, doi 10.2305/iucn.uk.2016-1.rlts.t29672a45202514.en]",,,65,65,1,65,0
452,"aebischer nj, 1993, ecology, v74, p1313, doi 10.2307/1940062",,,65,65,1,65,0
508,"aide tm, 1995, forest ecol manag, v77, p77, doi 10.1016/0378-1127(95)03576-v",,,65,65,1,65,0
530,"akaike h., 1973, 2 int s inform theor, p267, doi [10.1007/978-1-4612-1694-0_15, doi 10.1007/978-1-4612-1694-0_15 10.1007/978-1-4612-1694-0]",,,65,65,1,65,0
618,"algar d, 2013, conserv sci w aust, v8, p367",,,65,65,1,65,0
619,"algar d., 2011, journal of the royal society of western australia, v94, p439",,,65,65,1,65,0
636,"allan bf, 2017, front ecol environ, v15, p328, doi 10.1002/fee.1501",,,65,65,1,65,0
657,"allen cr, 2011, j environ manage, v92, p1339, doi 10.1016/j.jenvman.2010.11.019",,,65,65,1,65,0
811,"anam (autoridad nacional del ambiente), 2003, sif anam oimt 2000 p",,,65,65,1,65,0
880,"anderson-teixeira kj, 2015, global change biol, v21, p528, doi 10.1111/gcb.12712",,,65,65,1,65,0
894,"andren mick, 2018, australian zoologist, v39, p414, doi 10.7882/az.2018.010",,,65,65,1,65,0
966,"antunes p. de b, 2013, comentarios ao novo",,,65,65,1,65,0
977,"apps p, 2018, afr j ecol, v56, p710, doi 10.1111/aje.12573",,,65,65,1,65,0
1081,"arnett e.b., 2016, bats anthropocene co",,,65,65,1,65,0
1085,"arnett eb, 2011, front ecol environ, v9, p209, doi 10.1890/100103",,,65,65,1,65,0
1086,"arnett eb, 2013, plos one, v8, doi 10.1371/journal.pone.0065794",,,65,65,1,65,0
1094,"aro rs, 1971, j range manage, v24, p188, doi 10.2307/3896770",,,65,65,1,65,0
1200,"atkinson lj, 2011, mar ecol prog ser, v430, p241, doi 10.3354/meps08956",,,65,65,1,65,0
1206,"atwood jl, 1996, wilson bull, v108, p650",,,65,65,1,65,0
1219,"aubry y, 2016, can j zool, v94, p301, doi 10.1139/cjz-2015-0209",,,65,65,1,65,0
1240,"augustine bc, 2020, p natl acad sci usa, v117, p17903, doi 10.1073/pnas.2000247117",,,65,65,1,65,0
1241,"augustine dj, 2003, ecol appl, v13, p1325, doi 10.1890/02-5283",,,65,65,1,65,0
1251,"austin cc, 2011, biol invasions, v13, p1951, doi 10.1007/s10530-011-0014-y",,,65,65,1,65,0
1261,"australian bureau of meteorology, 2021, clim dat onl",,,65,65,1,65,0
1274,"avrin ac, 2021, ecosphere, v12, doi 10.1002/ecs2.3710",,,65,65,1,65,0
1350,"bailey d, 2007, ecol indic, v7, p692, doi 10.1016/j.ecolind.2006.08.001",,,65,65,1,65,0
1351,"bailey gw, 1991, geol soc spec publ, p171, doi 10.1144/gsl.sp.1991.058.01.12",,,65,65,1,65,0
1357,"bailey l., 2005, occupancy models stu, doi [10.3133/fs20053096, doi 10.3133/fs20053096 10.3133/ fs20053096]",,,65,65,1,65,0
1410,"bakermans mh, 2009, forest ecol manag, v258, p224, doi 10.1016/j.foreco.2009.04.010",,,65,65,1,65,0
1426,"balda r. p., 1980, worksh p man w for g",,,65,65,1,65,0
1428,"balda rp, 1971, condor, v73, p287, doi 10.2307/1365755",,,65,65,1,65,0
1465,"balestrieri a, 2021, mammal res, v66, p267, doi 10.1007/s13364-021-00564-9",,,65,65,1,65,0
1488,"bally r, 1987, s afr j marine sci, v5, p759, doi 10.2989/025776187784522685",,,65,65,1,65,0
1516,"ban nc, 2009, mar policy, v33, p794, doi 10.1016/j.marpol.2009.02.011",,,65,65,1,65,0
1535,"banks pb, 2018, p roy soc b-biol sci, v285, doi 10.1098/rspb.2018.0857",,,65,65,1,65,0
1544,"banner km, 2019, ecol indic, v105, p166, doi 10.1016/j.ecolind.2019.05.047",,,65,65,1,65,0
1545,"bannister h, 2018, wildlife res, v45, p726, doi 10.1071/wr18060",,,65,65,1,65,0
1606,"barg jj, 2006, auk, v123, p795, doi 10.1642/0004-8038(2006)123[795:whuams]2.0.co;2",,,65,65,1,65,0
1620,"barker bs, 2014, herpetol conserv bio, v9, p578",,,65,65,1,65,0
1981,"beers tw, 1966, j forest, v64, p691",,,65,65,1,65,0
2016,"beisiegel b, 2009, leopardus pardalis, p55",,,65,65,1,65,0
2057,"bell tp, 2009, herpetol conserv bio, v4, p415",,,65,65,1,65,0
2105,"bender mj, 2015, forest ecol manag, v336, p1, doi 10.1016/j.foreco.2014.10.004",,,65,65,1,65,0
2127,"bennett af, 1993, wildlife res, v20, p267, doi 10.1071/wr9930267",,,65,65,1,65,0
2244,"bernard rf, 2017, ecol evol, v7, p1487, doi 10.1002/ece3.2772",,,65,65,1,65,0
2372,"bhola n, 2012, biodivers conserv, v21, p1509, doi 10.1007/s10531-012-0261-y",,,65,65,1,65,0
2385,"bibby cj, 2000, bird census techniqu",,,65,65,1,65,0
2456,"birdlife international, 2000, threat birds world o",,,65,65,1,65,0
2527,"bivand r., 2019, rgdal bindings geosp",,,65,65,1,65,0
2554,"blackburn wh, 1970, ecology, v51, p841, doi 10.2307/1933976",,,65,65,1,65,0
2564,"blake jg, 2018, peerj, v6, doi 10.7717/peerj.4241",,,65,65,1,65,0
2619,"bled f, 2017, ecol evol, v7, p9531, doi 10.1002/ece3.3469",,,65,65,1,65,0
2643,"blom mpk, 2019, p roy soc b-biol sci, v286, doi 10.1098/rspb.2018.2575",,,65,65,1,65,0
2688,"boas goulart fernando vilas, 2009, neotropical biology and conservation, v4, p137, doi 10.4013/nbc.2009.43.03",,,65,65,1,65,0
2776,"bombaci s, 2016, forest ecol manag, v365, p34, doi 10.1016/j.foreco.2016.01.018",,,65,65,1,65,0
2777,"bombaci sp, 2017, rangeland ecol manag, v70, p363, doi 10.1016/j.rama.2016.11.006",,,65,65,1,65,0
2853,"borchers d, 2016, stat sci, v31, p219, doi 10.1214/16-sts557",,,65,65,1,65,0
2873,"borkhataria r, 2012, agr ecosyst environ, v149, p164, doi 10.1016/j.agee.2010.12.023",,,65,65,1,65,0
2874,"borkhataria rr, 2012, agr ecosyst environ, v151, p1, doi 10.1016/j.agee.2012.01.025",,,65,65,1,65,0
2950,"bourg n. a., 2013, ecology, v94, p2111, doi 10.1890/13-0010.1",,,65,65,1,65,0
2956,"bouvet a, 2018, remote sens environ, v206, p156, doi 10.1016/j.rse.2017.12.030",,,65,65,1,65,0
2965,"boves tj, 2013, plos one, v8, doi 10.1371/journal.pone.0052107",,,65,65,1,65,0
3028,"boyles jg, 2006, am midl nat, v155, p210, doi 10.1674/0003-0031(2006)155[0210:cosawr]2.0.co;2",,,65,65,1,65,0
3029,"boyles jg, 2006, forest ecol manag, v222, p108, doi 10.1016/j.foreco.2005.09.024",,,65,65,1,65,0
3056,"bradshaw pa, 1996, bc min for res progr, v23, p199",,,65,65,1,65,0
3088,"branch gm, 1988, oceanogr mar biol, v26, p395",,,65,65,1,65,0
3161,"breshears dd, 2005, p natl acad sci usa, v102, p15144, doi 10.1073/pnas.0505734102",,,65,65,1,65,0
3241,"brockway dg, 2002, j environ manage, v64, p179, doi 10.1006/jema.2001.0522",,,65,65,1,65,0
3329,"brose patrick, 1999, southern journal of applied forestry, v23, p88",,,65,65,1,65,0
3514,"buden d.w., 2016, reptiles federated s",,,65,65,1,65,0
3515,"buden donald w., 2000, micronesica, v32, p155",,,65,65,1,65,0
3516,"buden dw, 2009, pac sci, v63, p243, doi 10.2984/049.063.0206",,,65,65,1,65,0
3523,"buehler d. a., 2013, birds n am, doi [10.2173/bna.511, doi 10.2173/bna.511]",,,65,65,1,65,0
3525,"buehler da, 2008, j wildlife manage, v72, p646, doi 10.2193/2006-339",,,65,65,1,65,0
3572,"burbaite lina, 2010, acta zoologica lituanica, v20, p179, doi 10.2478/v10043-010-0038-z",,,65,65,1,65,0
3574,"burbidge aa, 1989, biol conserv, v50, p143, doi 10.1016/0006-3207(89)90009-8",,,65,65,1,65,0
